ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns
1782718076519,153942,1225239314,634162,0,0,6458769863,69961534564,628902,98356713,532216,13730043169,10568699626
1782718076779,154202,1227067275,635082,0,0,6471552114,70203000577,629822,98472466,532895,13771359069,10620956688
1782718077132,154555,1230600924,637500,0,0,6487062376,70391149645,632241,98600059,534130,13801704362,10657600189
1782718077384,154807,1231030927,637953,0,0,6492795089,70426071084,632693,98632134,534477,13808812699,10662641251
1782718077639,155062,1234626977,639388,0,0,6553308192,70616509218,634128,98731745,535327,13844640087,10692898484
1782718077890,155313,1239032707,640924,0,0,6580905428,70819105578,635664,98878242,536693,13883962119,10726711505
1782718078142,155565,1243784641,642888,0,0,6593877897,71046653730,637628,99427318,538473,13925622002,10767930325
1782718078395,155818,1246955626,644865,0,0,6620140584,71265754484,639605,99585678,540000,13962110849,10801246523
1782718078651,156074,1253146994,647189,0,0,6640096441,71489329314,641929,99734500,541591,14001230192,10833995087
1782718078902,156325,1256814201,649413,0,0,6654323757,71716743687,644153,100284557,543039,14042707574,10865568721
1782718079153,156576,1258920463,651460,0,0,6669851411,71943461176,646200,100405025,544350,14078914158,10896966988
1782718079404,156827,1260106708,652828,0,0,6689897253,72163624403,647568,100494540,545331,14128606429,10919109015
1782718079655,157078,1263378632,654681,0,0,6705972001,72391099548,649421,100598723,546378,14162732617,10948667795
1782718079906,157329,1267120042,656661,0,0,6719928396,72619655076,651401,100726700,547706,14202658885,10978090031
1782718080157,157580,1273246404,658292,0,0,6729458921,72836395693,653032,101616935,548818,14236800877,11010862403
1782718080413,157836,1276316963,660287,0,0,6756395904,73087622513,655027,101757806,550227,14279942333,11050587572
1782718080689,158112,1279650462,662448,0,0,6767859104,73318884021,657188,101911898,551234,14317493707,11086307145
1782718080941,158364,1282907599,664579,0,0,6784181885,73541629292,659319,102050717,552783,14358869211,11118174432
1782718081195,158618,1287215804,666459,0,0,6803231057,73765250650,661199,102162911,553955,14394169808,11151008225
1782718081446,158870,1289204008,668042,0,0,6818609602,73986083057,662782,103073361,554732,14432008191,11187340722
1782718081700,159123,1291454646,669572,0,0,6833636350,74219711946,664312,103204205,556011,14485483553,11224356518
1782718081951,159374,1294707568,671438,0,0,6848460582,74445060111,666178,103335587,557236,14523003736,11263543284
1782718082205,159628,1296806359,673122,0,0,6868817787,74668904626,667862,103795269,558415,14564286961,11302629476
1782718082456,159879,1302733974,674285,0,0,6891516532,74879853322,669025,103920281,559216,14603781589,11343171053
1782718082709,160132,1309216665,675513,0,0,6935751052,75082825844,670253,104041123,560114,14633351639,11377332216
1782718082963,160386,1318103011,676743,0,0,6956052863,75301209568,671483,104153100,560794,14670524120,11419704180
1782718083215,160638,1322681238,678056,0,0,6980405454,75517046657,672796,104289033,561784,14711071305,11451967759
1782718083468,160891,1326274216,680038,0,0,6996442674,75742110244,674778,104443257,563208,14751814111,11487316836
1782718083720,161143,1329990305,682291,0,0,7015726321,75961627478,677031,104589468,564758,14796361302,11523990098
1782718083973,161396,1335585343,684525,0,0,7032987903,76179867530,679265,104732707,566219,14834104433,11557224883
1782718084227,161650,1339794288,686682,0,0,7045647005,76406629454,681423,104899987,568009,14875866731,11585195705
1782718084478,161901,1343590293,688902,0,0,7058465556,76634528382,683642,105038479,569437,14914079383,11621374335
1782718084729,162152,1346753682,690582,0,0,7075429620,76855701599,685322,105158415,570472,14956846417,11656755476
1782718084980,162403,1349038248,692634,0,0,7092703999,77077905490,687374,105962189,571943,14998927500,11682264692
1782718085231,162654,1353378603,694696,0,0,7109225404,77302590219,689436,106112279,573555,15042301862,11714935900
1782718085482,162905,1361929483,696486,0,0,7123204964,77505895575,691226,106341365,575068,15080847946,11734886124
1782718085738,163161,1364809697,698560,0,0,7154760983,77737252543,693300,106495571,576796,15125294404,11769682604
1782718085989,163412,1368903635,700706,0,0,7164660080,77965162624,695446,106708671,578407,15172295229,11801617760
1782718086242,163665,1372204022,702919,0,0,7179688921,78194349700,697659,106849152,579976,15209163619,11834524244
1782718086498,163921,1377679635,705777,0,0,7192949519,78424650661,700517,106969793,581356,15243534101,11869893537
1782718086750,164173,1380049540,707947,0,0,7209294482,78648614022,702687,107078115,582435,15269619440,11904000379
1782718087009,164432,1383150592,709846,0,0,7219919479,78885423841,704587,107178507,583574,15297788141,11925117636
1782718087260,164683,1387825102,712032,0,0,7233433981,79111668282,706772,107313720,585045,15340212920,11952708594
1782718087511,164934,1392853793,714080,0,0,7246713985,79329479106,708820,107414855,586126,15379341644,11985722859
1782718087762,165185,1396114075,715652,0,0,7283052361,79540795905,710392,107524378,587183,15416593567,12015036192
1782718088013,165436,1400353489,717142,0,0,7300337006,79763230058,711882,107654759,588234,15462492181,12049776167
1782718088264,165687,1405216572,718738,0,0,7323169373,79979465732,713478,108218176,589501,15504389152,12081788817
1782718088515,165938,1409052869,720920,0,0,7344556864,80198945129,715660,108357361,590911,15537818368,12118170054
1782718088766,166189,1414458998,722880,0,0,7369864169,80413539831,717620,108921028,592378,15572490779,12153118167
1782718089019,166442,1417306250,725208,0,0,7384335905,80642266708,719948,109057621,593888,15607574108,12183151722
1782718089270,166693,1422419442,727187,0,0,7397588852,80868792151,721927,109194669,595340,15644041306,12214833208
1782718089521,166944,1425401109,729365,0,0,7411553353,81091015119,724105,109315416,596623,15678158680,12244967042
1782718089772,167195,1428908210,730790,0,0,7426781061,81313329868,725530,109433899,597653,15718846438,12269552972
1782718090025,167448,1431393180,732725,0,0,7470481080,81515705521,727465,109571789,599172,15754513996,12303512485
1782718090277,167700,1435383994,734818,0,0,7485988431,81743009785,729558,109712158,600679,15802097190,12341116886
1782718090527,167950,1438576870,736738,0,0,7500481634,81969420232,731478,109855492,602204,15847123377,12373236360
1782718090778,168201,1441857699,739198,0,0,7523442282,82184751833,733938,109988603,603703,15876612686,12403982768
1782718091028,168451,1444720750,741458,0,0,7536880313,82412203310,736198,110134680,605287,15913519059,12441249282
1782718091280,168703,1449174973,743671,0,0,7553793764,82634590134,738411,110242441,606369,15947215473,12479029054
1782718091536,168959,1455684940,745920,0,0,7571574180,82862914909,740660,110393087,608117,15990711225,12514894342
1782718091797,169220,1459822334,748042,0,0,7586800345,83095803568,742782,110898610,609437,16025215533,12551187015
1782718092049,169472,1462394496,750123,0,0,7601504880,83311601848,744863,111027051,610689,16065682255,12583655780
1782718092301,169724,1465685530,751969,0,0,7632000845,83525783969,746709,111466957,612112,16108858275,12629026590
1782718092555,169978,1469075159,754273,0,0,7645384187,83757494865,749013,111608505,613588,16148090028,12667094115
1782718092806,170229,1470849871,756041,0,0,7663969182,83979628946,750781,111732236,614672,16186583878,12698307761
1782718093059,170482,1474361440,757346,0,0,7683410096,84198480172,752086,111827242,615525,16234699344,12731204163
1782718093316,170739,1480509069,758882,0,0,7702962056,84419956946,753622,111965241,616834,16270310790,12768152887
1782718093589,171011,1487242320,761143,0,0,7724293487,84655445813,755883,112106572,618298,16308749821,12806117817
1782718093840,171263,1490036570,762709,0,0,7746493147,84878726593,757449,112221353,619286,16346273862,12841255039
1782718094092,171516,1493719794,764127,0,0,7762086771,85099208901,758867,112319989,620191,16388866679,12875351061
1782718094347,171770,1498241096,765651,0,0,7784312417,85319050955,760391,112433902,621326,16423865464,12917467996
1782718094599,172021,1502131394,767278,0,0,7800100693,85543349052,762018,112561099,622663,16457688103,12959728865
1782718095312,172735,1503551279,768915,0,0,7800312501,85649183295,763656,112645590,623681,16473213372,12977456737
1782718095585,173007,1505611747,769983,0,0,7800452586,85729543456,764483,112675138,623887,16474568197,13001928907
1782718095845,173268,1506473027,770606,0,0,7800500351,85758633408,764795,112682554,623925,16474761605,13014085640
1782718096113,173536,1506680165,771023,0,0,7800528375,85778148192,765004,112686298,623950,16475554801,13019763412
1782718096365,173788,1506939508,771463,0,0,7800555262,85796086459,765223,112690291,623993,16475697177,13023528559
1782718096633,174056,1507458465,772044,0,0,7813728588,85832181359,765514,112708468,624131,16477886461,13035192204
1782718097059,174482,1507601621,772461,0,0,7813749336,85841444538,765723,112708468,624131,16477886461,13038162645
1782718097314,174737,1507764582,772878,0,0,7813775566,85850678997,765931,112708468,624131,16477886461,13040759689
1782718097570,174993,1507902707,773296,0,0,7813793676,85857480471,766140,112710461,624156,16477957976,13042881909
1782718097821,175244,1508177049,773874,0,0,7827638167,85882542265,766429,112716974,624216,16478175136,13046651127
1782718098137,175560,1508278097,774083,0,0,7827649734,85887931651,766534,112719391,624234,16478284321,13047747507
1782718098399,175822,1508355877,774292,0,0,7827660990,85891387222,766638,112720608,624245,16478322356,13048610111
1782718098658,176081,1508355877,774292,0,0,7827660990,85891387222,766638,112720608,624245,16478322356,13048610111
1782718098911,176334,1508360406,774293,0,0,7827660990,85891387222,766638,112720608,624245,16478322356,13048610111
1782718099189,176612,1515161587,775068,0,0,7924508213,85966353825,767026,112731407,624342,16479330952,13070438131
1782718099440,176863,1515239352,775277,0,0,7932542296,85971048602,767131,112732225,624347,16479350635,13071356379
1782718099691,177114,1516142217,776697,0,0,7932616137,86007497861,767841,112736462,624389,16479596482,13081228690
1782718100013,177436,1516322760,777127,0,0,7932640587,86027672475,768055,112738319,624399,16480327572,13084133080
