ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782835142306,97667,lo,640818,0,0,6146,0,0,0.000
1782835142557,97917,lo,644500,0,0,3682,0,0,0.000
1782835142807,98167,lo,650560,0,0,6060,0,0,0.000
1782835143057,98418,lo,656584,0,0,6024,0,0,0.000
1782835143308,98668,lo,662516,0,0,5932,0,0,0.000
1782835143558,98918,lo,668548,0,0,6032,0,0,0.000
1782835143813,99173,lo,674004,0,0,5456,0,0,0.000
1782835144063,99424,lo,674522,0,0,518,0,0,0.000
1782835144314,99674,lo,680662,0,0,6140,0,0,0.000
1782835144564,99925,lo,686670,0,0,6008,0,0,0.000
1782835144814,100175,lo,692668,0,0,5998,0,0,0.000
1782835145065,100426,lo,698670,0,0,6002,0,0,0.000
1782835145315,100676,lo,704686,0,0,6016,0,0,0.000
1782835145566,100926,lo,710682,0,0,5996,0,0,0.000
1782835145816,101177,lo,716654,0,0,5972,0,0,0.000
1782835146067,101427,lo,722634,0,0,5980,0,0,0.000
1782835146318,101678,lo,728602,0,0,5968,0,0,0.000
1782835146568,101928,lo,734606,0,0,6004,0,0,0.000
1782835146818,102179,lo,740638,0,0,6032,0,0,0.000
1782835147068,102429,lo,746614,0,0,5976,0,0,0.000
1782835147319,102679,lo,752638,0,0,6024,0,0,0.000
1782835147569,102929,lo,758646,0,0,6008,0,0,0.000
1782835147820,103181,lo,764678,0,0,6032,0,0,0.000
1782835148070,103431,lo,766384,0,0,1706,0,0,0.000
1782835148324,103684,lo,770108,0,0,3724,0,0,0.000
1782835148574,103935,lo,774286,0,0,4178,0,0,0.000
1782835148824,104185,lo,776772,0,0,2486,0,0,0.000
1782835149075,104435,lo,780796,0,0,4024,0,0,0.000
1782835149325,104686,lo,787802,0,0,7006,0,0,0.000
1782835149576,104936,lo,795054,0,0,7252,0,0,0.000
1782835149827,105188,lo,799416,0,0,4362,0,0,0.000
1782835150080,105440,lo,804226,0,0,4810,0,0,0.000
1782835150336,105697,lo,808294,0,0,4068,0,0,0.000
1782835150587,105948,lo,812664,0,0,4370,0,0,0.000
1782835150837,106198,lo,818638,0,0,5974,0,0,0.000
1782835151088,106449,lo,824620,0,0,5982,0,0,0.000
1782835151338,106699,lo,830602,0,0,5982,0,0,0.000
1782835151588,106950,lo,836596,0,0,5994,0,0,0.000
1782835151839,107200,lo,842626,0,0,6030,0,0,0.000
1782835152090,107450,lo,847900,0,0,5274,0,0,0.000
1782835152341,107702,lo,853956,0,0,6056,0,0,0.000
1782835152592,107953,lo,860104,0,0,6148,0,0,0.000
1782835152842,108202,lo,865544,0,0,5440,0,0,0.000
1782835153093,108454,lo,872006,0,0,6462,0,0,0.000
1782835153344,108704,lo,878008,0,0,6002,0,0,0.000
1782835153594,108955,lo,884006,0,0,5998,0,0,0.000
1782835153844,109204,lo,889972,0,0,5966,0,0,0.000
1782835154113,109474,lo,895208,0,0,5236,0,0,0.000
1782835154364,109725,lo,897556,0,0,2348,0,0,0.000
1782835154623,109984,lo,900736,0,0,3180,0,0,0.000
1782835154876,110237,lo,902526,0,0,1790,0,0,0.000
1782835155143,110504,lo,907768,0,0,5242,0,0,0.000
1782835155396,110757,lo,912616,0,0,4848,0,0,0.000
1782835155647,111007,lo,917900,0,0,5284,0,0,0.000
1782835155897,111257,lo,923828,0,0,5928,0,0,0.000
1782835156157,111518,lo,927650,0,0,3822,0,0,0.000
1782835156420,111781,lo,929436,0,0,1786,0,0,0.000
1782835156675,112035,lo,934804,0,0,5368,0,0,0.000
1782835156925,112286,lo,939594,0,0,4790,0,0,0.000
1782835157175,112536,lo,945738,0,0,6144,0,0,0.000
1782835157426,112786,lo,951630,0,0,5892,0,0,0.000
1782835157676,113036,lo,957614,0,0,5984,0,0,0.000
1782835157926,113287,lo,963530,0,0,5916,0,0,0.000
1782835158218,113578,lo,969204,0,0,5674,0,0,0.000
1782835158471,113831,lo,970068,0,0,864,0,0,0.000
1782835158734,114094,lo,970068,0,0,0,0,0,0.000
1782835159127,114487,lo,970108,0,0,40,0,0,0.000
1782835159378,114738,lo,970108,0,0,0,0,0,0.000
1782835159723,115084,lo,970108,0,0,0,0,0,0.000
1782835159974,115334,lo,970124,0,0,16,0,0,0.000
1782835160237,115597,lo,970128,0,0,4,0,0,0.000
1782835160489,115849,lo,970128,0,0,0,0,0,0.000
1782835160742,116103,lo,970128,0,0,0,0,0,0.000
1782835160999,116360,lo,970144,0,0,16,0,0,0.000
1782835161255,116616,lo,970144,0,0,0,0,0,0.000
1782835161506,116866,lo,973110,0,0,2966,0,0,0.000
1782835161822,117183,lo,981736,0,0,8626,0,0,0.000
1782835162073,117434,lo,990412,0,0,8676,0,0,0.000
1782835162324,117684,lo,995102,0,0,4690,0,0,0.000
1782835162574,117935,lo,1003814,0,0,8712,0,0,0.000
1782835162910,118270,lo,1014294,0,0,10480,0,0,0.000
1782835163161,118521,lo,1022102,0,0,7808,0,0,0.000
1782835163411,118771,lo,1028792,0,0,6690,0,0,0.000
1782835163661,119022,lo,1040762,0,0,11970,0,0,0.000
1782835163936,119296,lo,1051746,0,0,10984,0,0,0.000
1782835164187,119547,lo,1063458,0,0,11712,0,0,0.000
1782835164437,119798,lo,1075218,0,0,11760,0,0,0.000
1782835164687,120048,lo,1080600,0,0,5382,0,0,0.000
1782835164938,120298,lo,1092248,0,0,11648,0,0,0.000
1782835165189,120549,lo,1102542,0,0,10294,0,0,0.000
1782835165439,120800,lo,1114090,0,0,11548,0,0,0.000
