ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782834611682,63213,lo,4403191,0,0,61453,0,0,0.000
1782834611935,63465,lo,4464574,0,0,61383,0,0,0.000
1782834612190,63721,lo,4526316,0,0,61742,0,0,0.000
1782834612442,63973,lo,4587100,0,0,60784,0,0,0.000
1782834612693,64224,lo,4648090,0,0,60990,0,0,0.000
1782834612943,64474,lo,4708482,0,0,60392,0,0,0.000
1782834613195,64726,lo,4769294,0,0,60812,0,0,0.000
1782834613447,64978,lo,4830776,1034,0,61482,1034,0,0.021
1782834613698,65228,lo,4892330,1034,0,61554,0,0,0.021
1782834613950,65480,lo,4953762,5957,0,61432,4923,0,0.120
1782834614200,65731,lo,5014900,7786,0,61138,1829,0,0.155
1782834614451,65981,lo,5076050,13232,0,61150,5446,0,0.261
1782834614707,66237,lo,5137632,14983,0,61582,1751,0,0.292
1782834614960,66491,lo,5199004,16188,0,61372,1205,0,0.311
1782834615210,66741,lo,5259392,16189,0,60388,1,0,0.308
1782834615461,66992,lo,5318734,27388,0,59342,11199,0,0.515
1782834615713,67243,lo,5377250,37393,0,58516,10005,0,0.695
1782834615975,67505,lo,5438222,39405,0,60972,2012,0,0.725
1782834616232,67763,lo,5499516,49417,0,61294,10012,0,0.899
1782834616484,68013,lo,5557984,50805,0,58468,1388,0,0.914
1782834616735,68266,lo,5617030,50942,0,59046,137,0,0.907
1782834616986,68517,lo,5674678,50942,0,57648,0,0,0.898
1782834617239,68769,lo,5731890,50942,0,57212,0,0,0.889
1782834617490,69019,lo,5791320,52852,0,59430,1910,0,0.913
1782834617740,69271,lo,5850764,52852,0,59444,0,0,0.903
1782834617991,69521,lo,5911146,54848,0,60382,1996,0,0.928
1782834618242,69772,lo,5969662,55736,0,58516,888,0,0.934
1782834618493,70022,lo,6028395,60384,0,58733,4648,0,1.002
1782834618745,70275,lo,6086996,60384,0,58601,0,0,0.992
1782834619006,70537,lo,6149096,69591,0,62100,9207,0,1.132
